100157,0.026868974237395288
364207,0.001422475106685633
38848,0.0
bradshaw97introduction,0.00474158368895211
bylund99coordinating,0.0
dix01metaagent,0.005452821242294926
gray99finding,0.0
labrou01standardizing,0.0
labrou99agent,0.005215742057847321
nodine98overview,0.002844950213371266
nodine99active,0.0
wagner97artificial,0.003319108582266477
100598,0.001896633475580844
455651,0.0
marquez00machine,0.0
punyakanok01use,0.000474158368895211
101570,1.0
krasnogor00memetic,0.0
10227,0.7142857142857143
131669,0.2857142857142857
sima00computational,0.0
sima01computational,0.0
103027,1.0
140169,0.0
105684,0.08333333333333333
weiss00building,0.0
106003,0.002370791844476055
104129,0.0
singhal99document,0.001422475106685633
106339,0.002370791844476055
amer-yahia00boundingschemas,0.0
arlein99making,0.0
cluet99using,0.000948316737790422
shasha02algorithmics,0.0
108321,0.001422475106685633
184462,0.001422475106685633
73962,0.0
83140,0.0
108573,0.002844950213371266
448486,0.000948316737790422
bailey01analysis,0.000474158368895211
bailey02eventconditionaction,0.0
tova99active,0.0
108580,0.001896633475580844
cohen01learning,0.0
raman01potters,0.0
sattler01data,0.000474158368895211
110962,0.5
wichert00compositionality,0.0
11099,0.000474158368895211
itskevitch01automatic,0.0
111340,0.6666666666666666
315017,0.3333333333333333
405310,0.0
111958,0.000474158368895211
apte01ai,0.0
112493,0.00800537379484748
4588,0.000474158368895211
cohn01qualitative,0.00734945471787577
haarslev99description,0.006179864074600917
11264,0.008534850640113799
chan98toward,0.008060692271218587
114091,0.000948316737790422
groh99automated,0.000474158368895211
11423,1.0
roumeliotis99circumventing,0.0
114563,0.005437015963331753
hofmann99probabilistic,0.003674727358937885
szummer01kernel,0.000948316737790422
114630,1.0
chu-carroll99conflict,0.0
11510,0.002370791844476055
23381,0.0
29551,0.000474158368895211
3602,0.002370791844476055
heintz00robosoc,0.0
veloso99cmunited,0.0
115410,0.000948316737790422
356540,0.000474158368895211
115971,0.002844950213371266
295535,0.001896633475580844
kumar00adaptive,0.001896633475580844
116087,1.0
ostrovsky01polynomial,0.0
116696,1.0
murray98kaleidoquery,0.75
116882,1.0
zaragoza99dynamic,0.0
11708,0.5
chantemargue99collective,0.0
119174,1.0
313926,0.0
cai01geovibe,0.0
119409,1.0
sanchez98agora,0.0
120432,0.001896633475580844
sadri99computational,0.000474158368895211
sakama99updating,0.000474158368895211
12369,0.002370791844476055
244548,0.000948316737790422
257648,0.0
453663,0.0
124100,1.0
57340,0.0
124833,0.000474158368895211
452192,0.0
125291,0.001896633475580844
bowman01introduction,0.0
bowman99interaction,0.000474158368895211
gabbard98usability,0.001896633475580844
mundell99towards,0.0
125615,1.0
ventura99isocrob,0.0
126894,0.003319108582266477
455997,0.000474158368895211
501178,0.000474158368895211
540501,0.0
gajos01design,0.0
peters02using,0.0
wijngaards01mas,0.0
130387,0.006638217164532954
brazier99compositional,0.005689900426742532
vanschooten99report,0.0
131492,0.875
khaled98gado,0.5
schwabacher96use,0.875
schwabacher98multilevel,0.8125
goller99connectionist,0.0
goller99feature,0.0
13229,0.5
brabrand99ltbigwiggt,0.0
132458,1.0
bouguettaya99using,0.0
132577,0.001422475106685633
14656,0.001422475106685633
516803,0.0
griffiths01query,0.0
133494,1.0
159727,0.0
13423,0.42857142857142855
282608,0.2857142857142857
wijsen99generalizing,0.0
137638,1.0
83728,0.0
138121,0.0
13839,0.000474158368895211
moerland00line,0.0
138451,0.005215742057847321
254693,0.001422475106685633
352789,0.001422475106685633
agarwal01time,0.0
chomicki99animating,0.0
forlizzi99data,0.001422475106685633
grumbach00manipulating,0.0
kollios99nearest,0.002370791844476055
140079,0.000474158368895211
415056,0.0
142848,0.002844950213371266
21283,0.001422475106685633
214340,0.000948316737790422
14331,0.000474158368895211
slivinskas00foundation,0.0
146066,0
14648,0.002370791844476055
518092,0.0
nigam01using,0.0
popescul01probabilistic,0.000948316737790422
schein01generative,0.000474158368895211
147375,1.0
kullbach99querying,0.0
147521,0.006638217164532954
301428,0.001896633475580844
manolescu01efficient,0.0
nie01joint,0.000474158368895211
widom00wsqdsq,0.002370791844476055
zadorozhny01validating,0.0
147739,1.0
konrad98model,0.0
konrad99model,0.0
149759,0.3333333333333333
461740,0.0
150449,0.008534850640113799
bauer99where,0.0
hollerer99exploring,0.000474158368895211
hollerer99situated,0.001422475106685633
randell00shopping,0.001422475106685633
reitmayr01mobile,0.0
reitmayr01wearable,0.0
rungsarityotin00finding,0.002370791844476055
schmalstieg00bridging,0.001422475106685633
150514,0.005689900426742532
486074,0.0
506324,0.0
cetintemel00selfadaptive,0.000474158368895211
chien01efficient,0.000948316737790422
nguyen01monitoring,0.002370791844476055
oliboni01temporal,0.000948316737790422
15156,0.007112375533428165
294031,0.0
baldan01mutaclp,0.0
fauvet99applying,0.000474158368895211
koubarakis99tractable,0.002370791844476055
1529,1.0
coelho00developing,0.0
piater99toward,0.6666666666666666
15340,0.5
122529,0.0
154973,0.001896633475580844
cabrera01proactive,0.0
jansen00mobile,0.000948316737790422
156949,0
157013,0.006638217164532954
34341,0.003793266951161688
45542,0.001896633475580844
157253,0.001422475106685633
ding01probabilistic,0.0
joachims01statistical,0.0
ng01stable,0.0
161260,0.001896633475580844
455336,0.0
vogler99toward,0.000948316737790422
1625,0.002370791844476055
277897,0.0
honavar98distributed,0.001896633475580844
162997,0.5
1639,0.6
roobaert00comparison,0.0
roobaert00directsvm,0.0
roobaert99viewbased,0.0
164846,0.000474158368895211
535300,0.0
164953,0.000948316737790422
16755,1.0
342407,0.0
16892,1.0
33385,0.0
169000,0.6
469106,0.0
534720,0.0
rodriguez00learning,0.0
171304,0.002370791844476055
172324,0.000474158368895211
451495,0.0
172950,0.002370791844476055
226856,0.0
wang00nonmonotonic,0.001422475106685633
180347,0.001422475106685633
18124,0.002370791844476055
ian99kea,0.0
witten01power,0.001422475106685633
184682,0.000474158368895211
284772,0.0
187087,0.003319108582266477
187693,0.25
muth99integrating,0.125
18832,0.000474158368895211
290879,0.0
18855,1.0
staab00from,0.0
18915,0.003793266951161688
grieser00unifying,0.002844950213371266
kruschwitz01exploiting,0.0
1894,0.007586533902323376
412057,0.0
agichtein01learning,0.000948316737790422
bahle02efficient,0.0
clarke01exploiting,0.0
craswell00server,0.001896633475580844
hawking01which,0.0
kobayashi00information,0.000948316737790422
singhal01case,0.0
19017,0.08333333333333333
449529,0.0
190915,0
191426,0.001422475106685633
abecker01decor,0.0
christophides00community,0.0
rabarijaona99building,0.0
19199,0.003793266951161688
allen01towards,0.000474158368895211
lesh99using,0.002370791844476055
192612,0.00948316737790422
441191,0.0
broekstra02enabling,0.001422475106685633
buckinghamshum00scholonto,0.000474158368895211
kushmerick00wrapper,0.005215742057847321
vanzwol99searching,0.000474158368895211
wache01ontologybased,0.0
192987,0.000474158368895211
ramakrishna00similarity,0.0
19461,0.002370791844476055
442965,0.0
19462,0.5
bassiliades01interbasekb,0.0
194986,0.000474158368895211
liu00threedimensional,0.0
196686,0.00474158368895211
300852,0.001422475106685633
bergo01text,0.0
karypis00concept,0.000948316737790422
kuo00web,0.0
shankar00weight,0.000474158368895211
197022,0.6
goldstein00creating,0.0
goldstein99automatic,0.2
198191,0.000474158368895211
broersen00leveled,0.0
198731,0.000948316737790422
236597,0.000474158368895211
199764,1.0
453469,0.0
200188,0.5
374383,0.0
20100,0.8
348038,0.0
201746,1.0
zaki00sequence,0.0
201850,0.001896633475580844
454640,0.0
201909,1.0
bohte00current,0.0
202521,0
202938,0.003319108582266477
408262,0.000474158368895211
529793,0.0
carr01conceptual,0.000474158368895211
handschuh02authoring,0.000474158368895211
iksal01revisiting,0.0
vdovjak01rdf,0.0
203721,0.36363636363636365
arai01multiagent,0.18181818181818182
murray01specifying,0.18181818181818182
stolzenburg01from,0.0
20379,0.000948316737790422
dautenhahn99studying,0.0
scassellati99knowing,0.0
20543,1.0
may99how,0.0
2056,0.001422475106685633
20587,0.002370791844476055
jurisica96inductive,0.001896633475580844
206655,0.004267425320056899
267965,0.000474158368895211
279508,0.0
375424,0.000948316737790422
376145,0.0
ipeirotis01probe,0.0
wu01towards,0.000948316737790422
20706,0.000474158368895211
128773,0.0
2102,0.006638217164532954
400733,0.001896633475580844
449621,0.0
475405,0.0
ghani01combining,0.0
larsen01probabilistic,0.000474158368895211
sarkar01applying,0.000474158368895211
wu00discriminantem,0.000474158368895211
210603,0.000948316737790422
212779,0.000474158368895211
210,0.001896633475580844
martinez99face,0.0
oliver99bayesian,0.001422475106685633
patterson02context,0.0
rosario99synthetic,0.0
21158,0.021692745376955903
68306,0.002370791844476055
9546,0.005215742057847321
boyapati00towards,0.0
goecks99automatically,0.000474158368895211
hellerstein00recognizing,0.000474158368895211
joachims00estimating,0.001422475106685633
joachims99transductive,0.005689900426742532
mooney00contentbased,0.002370791844476055
schohn00less,0.000474158368895211
thrun98framework,0.0
343493,0.0
212834,0.5
382379,0.0
dumas99sequencebased,0.0
21655,0.00474158368895211
knoblock00accurately,0.000948316737790422
kushmerick02adaptive,0.0
kushmerick02finitestate,0.0
lawrence00context,0.000474158368895211
220216,0.004267425320056899
441053,0.000474158368895211
452506,0.0
ghavamzadeh01continuoustime,0.0
jonsson01automated,0.0
makar01hierarchical,0.000474158368895211
precup01offpolicy,0.000948316737790422
22140,1.0
cvetkovic99genetic,0.0
22187,0.001422475106685633
382301,0.0
384644,0.0
dotsch00tic,0.000474158368895211
22358,0.001422475106685633
307133,0.000474158368895211
ravat99towards,0.0
226124,0.000474158368895211
226296,0.000474158368895211
226643,0.5
340342,0.25
pan00prosody,0.0
22778,0.011853959222380275
386167,0.0
95871,0.006164058795637743
papakonstantinou98query,0.011735419630156473
quan00argos,0.0
22863,0.005215742057847321
476601,0.0
bieman01finding,0.0
drori01algorithm,0.0
glover02using,0.000948316737790422
popescul02towards,0.0
22903,0.2727272727272727
32197,0.0
4495,0.0
538938,0.0
230265,1.0
yang01pms,0.0
23217,0.000474158368895211
bonner98state,0.0
232670,0.001422475106685633
233063,0.000948316737790422
340534,0.0
deweerdt00plan,0.0
233508,0.002844950213371266
erwig00querybytrace,0.0
235064,0.5
murthy00concept,0.0
235466,0.000948316737790422
schneider00disseminating,0.000474158368895211
236095,0.00474158368895211
459233,0.0
478775,0.0
526689,0.0
alvarez00web,0.0
chen00features,0.000474158368895211
iyer00boosting,0.000474158368895211
sim00to,0.0
23799,0.25
ferhatosmanoglu01constrained,0.0
240151,0.6666666666666666
524282,0.0
greenberg01phidgets,0.0
241799,0.000474158368895211
zunino01representing,0.0
242172,0.00474158368895211
452225,0.000474158368895211
453948,0.0
474167,0.0
bush01styx,0.0
david01agentbased,0.0
huget02application,0.000474158368895211
huget02model,0.001422475106685633
242836,0.000474158368895211
boyle00grouplab,0.0
24318,0.000474158368895211
443403,0.0
243680,0.003793266951161688
cabri01engineering,0.002370791844476055
ginsburg98annotate,0.000474158368895211
24402,0.0
doan99efficiently,0.0
ives00adaptive,0.0
245254,1.0
kreuziger92application,0.0
24549,0.007586533902323376
28031,0.0
baker00hallucinating,0.0
essa99computer,0.001422475106685633
martinez00recognition,0.0
moghaddam98beyond,0.001422475106685633
weng00incremental,0.0
weng99face,0.0
zhao00sfs,0.0
zhao98empirical,0.000474158368895211
246390,0.001422475106685633
grandi00generalized,0.000948316737790422
roddick00beyond,0.0
249151,1.0
zhou00implementation,0.0
250204,0.000948316737790422
inoue01controlling,0.0
250432,0.000474158368895211
ulrich00appearancebased,0.0
250815,0.001422475106685633
marsella00interactive,0.0
miller00training,0.000474158368895211
25225,1.0
kanungo99omnipage,0.0
253088,0.001896633475580844
mistry01materialized,0.001422475106685633
25329,0.4
536962,0.0
