35,0.015706590135751264
1033,2.907337674454904
103482,0.48912568349105856
103515,0.26503672748233564
1050679,-1
1103960,-1
1103985,-1
1109199,-1
1112911,-1
1113438,-1
1113831,-1
1114331,-1
1117476,-1
1119505,-1
1119708,-1
1120431,-1
1123756,-1
1125386,-1
1127430,-1
1127913,-1
1128204,-1
1128227,-1
1128314,-1
1128453,-1
1128945,-1
1128959,-1
1128985,-1
1129018,-1
1129027,-1
1129573,-1
1129683,-1
1129778,-1
1130847,-1
1130856,-1
1131116,-1
1131360,-1
1131557,-1
1131752,-1
1133196,-1
1133338,-1
1136814,-1
1137466,-1
1152421,-1
1152508,-1
1153065,-1
1153280,-1
1153577,-1
1153853,-1
1153943,-1
1154176,-1
1154459,-1
116552,1.8077703958540978
12576,0.2969564004902092
128540,9.3188658182483
132806,1.058478268317778
135130,2.5062541205102056
141342,0.042587645044599026
141347,4.055986217564001
148170,1.527993108782001
15670,3.055986217564002
1688,0.2026753840911485
175291,4.983211520569522
178727,3.055986217564002
18582,-1
190697,-1
190706,1.8180143333932333
1956,0.6932810840525402
197054,8.372043939555402
198443,6.871422711245132
198653,0.0629363814993065
206371,8.187353521834957
210871,0.03603962265909711
229635,-1
231249,1.527993108782001
248425,1.1068711437383165
249421,3.2945926024264702
254923,1.6604091983189704
259701,3.055986217564002
259702,2.5279931087820007
263279,12.767927779275121
263498,2.239621403444917
265203,1.5616768400502947
273152,0.058761690535306416
27510,1.0139965543910003
28290,0.5978214743920873
286500,-1
287787,0.2598385781926907
28851,0.3080885494038126
289779,1.9434221814135708
289780,2.5011944700533357
289781,1.3758958525400018
307015,0.8242922447671696
335733,2.8644950009006735
33904,3.0438159159289153
33907,1.1181758422335208
35061,0.043612608719958444
38205,0.33421821355181647
387795,9.3188658182483
415693,1.8298831488177076
41714,0.21384106138201617
427606,0.3819879936341813
44368,5.671680253555655
45599,-1
46079,1.0791280805055286
46431,-1
486840,2.0279931087820007
48766,2.9475971925960054
503883,0.4548394878017342
503893,1.058478268317778
513189,0.9602913156319625
54129,0.18070290132172348
54131,0.5181889804748763
56119,1.6965157717342072
561238,-1
568857,3.739621403444917
573964,0.9548316669668911
573978,-1
574009,3.055986217564002
574264,0.7224382301068741
574462,-1
575077,0.21668320802211813
575292,2.6837428705358284
575331,-1
576725,3.2993220426063745
576795,5.776132308350176
577227,3.055986217564002
578780,-1
579008,0.7841659561751101
592973,1.527993108782001
593091,8.60803546495453
593105,-1
593240,3.851662933924742
593260,-1
593813,-1
594047,2.235968897933089
594543,-1
594649,-1
594900,-1
608326,1.8200173196309128
634902,4.471937795866178
634904,4.471937795866178
634938,4.471937795866178
634975,-1
640617,2.2140833170909806
646809,1.4801209795139043
646837,-1
647408,-1
647447,4.57073384079029
66556,0.4600478477134876
66563,3.9597674942310914
66805,1.9336812440747284
69284,4.551391804518588
69296,8.77140194353278
694759,-1
735303,5.903068325538961
78511,1.354463584149881
787016,5.055986217564001
801170,-1
81722,-1
82098,8.126497518794576
84021,0.780312380321223
85352,0.13366820637740215
86359,1.2843619666084012
8865,0.208099865209851
887,0.042269339840220715
97645,0.7490606792924815
98698,1.2151612508328413
40,0.5933192601236865
1109017,-1
1114442,-1
114,0.0
1103315,-1
1105394,-1
1106112,-1
1106172,-1
1106406,-1
1107455,-1
1111052,-1
1114125,-1
1117942,-1
1118245,-1
1118332,-1
1120170,-1
1126029,-1
124064,0.6742375068385034
128,1.002826077259169
130,3.1393056116125035
136665,0.4448686049285933
191404,-1
193742,2.344614449484561
23258,2.801341865006505
28227,0.8431628323779097
28287,0.7686380345072702
28350,0.20075524796047706
28387,8.202995425777427
28471,5.022821600203438
28485,1.9408778593040603
341188,4.36115541087107
38480,7.496378136346665
39403,4.6449216206984705
434,2.734932072855933
55968,10.413653010049481
58540,6.112072172338319
6155,7.080426558044489
6170,-1
6196,0.6727950380512927
6220,0.7513028197860756
64484,1.0
7432,-1
755217,-1
8213,-1
91975,8.94397532894267
976334,-1
117,0.0
1109581,-1
149669,4.6414881265188415
17476,1.0285560133289697
189708,0.618929065605071
206259,-1
28202,2.980895872463353
28278,10.072767987007364
32872,6.059592745665418
33013,-1
6214,0.07077010725029946
75674,1.0
20526,3.8721164356265962
13960,-1
345340,-1
288,0.6020990869732255
1118092,-1
36167,1.7014436414369687
424,1.0826182449688426
1135125,-1
218666,-1
47684,-1
267003,1.105311246871873
463,0.0
58454,0.2129720451705041
504,0.0
1102364,-1
1112650,-1
506,0.30016114762130797
89416,0.1927815420702025
1106546,-1
10796,0.35072407014998946
1105033,-1
1111304,-1
1113614,-1
114308,1.7008237601241434
134128,3.690270536307047
161221,6.287374289547309
170798,2.3206925925364263
19045,1.3717791868091966
20972,7.890204761734583
28456,-1
299195,-1
299197,-1
334153,5.455471132942957
35490,0.4440252767012005
595056,-1
6151,0.06385641026660643
6213,0.03466490236684691
6215,0.9449773224165485
64519,0.20448485004803246
87363,8.390538632789218
906,0.0
1103979,-1
1105344,-1
1114352,-1
1136397,-1
1140040,-1
34355,4.576389850660698
910,0.12761235269999113
1104379,-1
1105530,-1
1108834,-1
1110520,-1
1114118,-1
1116569,-1
1118848,-1
1120858,-1
1122460,-1
1126044,-1
1129111,-1
1135137,-1
1152194,-1
12439,2.070139709237242
12946,-1
131042,4.232024259013226
13136,1.996170714481437
160705,-1
227286,10.889983271475197
242637,7.240196163869402
31043,-1
340075,-1
340078,3.43897796518208
35905,0.7723678135881086
42847,11.425941826703216
436796,-1
48550,2.4591645180142754
5462,0.13600194042724245
576257,3.3280738710857887
58552,2.496170714481437
5869,0.18983353936605968
636511,-1
67292,3.992341428962874
675649,6.98317977706331
684372,-1
94953,-1
936,0.0
1107010,-1
1111899,-1
129558,-1
207395,-1
3084,1.679839851546927
3828,0.5225818304716809
38845,2.0
940,0.098427293005345
20180,0.24785362989068263
28265,0.3114108475964995
941,0.0
943,0.3180429993587317
1152896,-1
91852,1.760741366999001
1026,0.0
1034,6.670365367811781
1102550,-1
1105231,-1
1129798,-1
1153945,-1
1107062,-1
1035,1.3468663374402767
1110515,-1
1213,0.3333333333333333
1154525,-1
409725,-1
8766,1.4159515783021759
1237,0.0
102938,3.0
1102400,-1
143676,3.0
1246,0.0
1104007,-1
42207,2.8243541817556115
57764,6.4696629230991105
6125,0.9138624291906804
1272,0.09787962567121083
1102625,-1
1108167,-1
1120962,-1
112378,1.7624501567555892
1123867,-1
1128256,-1
1129208,-1
1135358,-1
157805,5.234988586755886
18615,3.3152450002849125
192734,-1
20593,-1
27230,7.395946878310773
284414,4.574833373886707
30895,2.022807712515434
30901,-1
444240,-1
520471,4.574833373886707
52835,5.574833373886707
552469,-1
560936,2.6748207671654485
591016,3.197973439155387
636098,-1
65653,5.611481862107439
6917,3.8628377674976595
6923,0.9650487729007099
85452,3.411344054396617
85688,0.08769407709612154
93923,5.15199783414915
97892,-1
1365,0.0
1031453,-1
1102407,-1
1105062,-1
1106287,-1
1108050,-1
1110494,-1
1110998,-1
1113995,-1
1114153,-1
1114388,-1
1114605,-1
1116347,-1
1116594,-1
1117653,-1
1119140,-1
1120211,-1
1120866,-1
1128839,-1
1129443,-1
1130600,-1
1131647,-1
1131745,-1
1131748,-1
1132922,-1
1132968,-1
1135368,-1
1136422,-1
1136442,-1
1152143,-1
1152821,-1
1154169,-1
120084,4.0
139865,1.0
157401,6.4399800195064705
171225,-1
184918,2.2512460090750452
188318,9.44300814727124
188471,4.347726966408458
22835,0.5
23448,-1
23502,1.4590151765275696
23507,0.7761901026893335
237521,0.06475409573816925
26850,1.0
330148,1.3011327084648014
340299,0.3926458121543645
39904,-1
49482,1.3519056231196782
562123,2.9880349998756883
628500,3.0780854300564937
648232,0.7062388398896163
649731,1.1454862872178573
69392,6.001995675547445
7276,7.08041452872265
7297,1.6640133086076845
77758,0.023281891965193206
782486,-1
83826,8.174736132339959
85299,0.1968597758706505
853150,-1
90888,1.2198086170184423
93555,0.16005493764332226
948299,-1
