84021,144.751539707,-59.4442304708,36.7137115309,-65.2940557302,52.7240095402,34.9955947354,34.8210870255,-30.5232737546,-5.09697964138,7.8411133109,25.5473782361,36.3998205275,25.816696045,-16.9127472662,-6.6549609946,-13.7534988516,-5.66406339046,-2.12868263109,3.70513353649,-0.00934725387466
644427,-319.749936387,34.0361858036,52.1173073907,-117.623810983,98.2277944746,-72.2806004458,38.1565327268,-68.2071746934,24.4157880014,30.1475772449,-2.57013590723,-27.2999063205,7.05986318819,15.881347762,15.8012516875,7.36265114077,-11.7102902799,-3.42685570294,5.68253581929,-14.7399285805
1140231,-155.679725231,-69.1949623339,-131.862738009,74.3560022118,86.7844604902,48.2485410147,-9.8932991597,68.2748044537,-7.08835688022,31.1072044634,109.062276875,110.170578871,44.817914116,-61.3585618621,-7.24552538265,58.3026240718,104.227628839,-85.8059243012,56.1947973367,-46.5356608888
1129367,100.43168514,13.0365309162,-64.9183390489,-98.7307212589,-41.0225974471,-44.1663516121,2.33931587888,41.8887082906,-20.486019224,49.0253041629,-13.5690553815,-1.68384602042,-7.4663161996,47.4764313761,29.3391307822,16.7488643408,15.3705232751,-11.6999129847,-17.0334537036,-4.00338065897
6215,115.482549207,-143.329938208,27.4281519105,13.8269065546,9.33295907807,-37.2586050223,13.7756036559,-22.1466544563,11.8384867488,16.3095624234,83.579387586,-42.2183440699,-32.7841727052,-38.6948934147,43.6527739064,37.4770291151,-12.4057651743,-13.70020073,-20.5434176669,61.3870910588
644334,-232.989705064,-180.187536612,-9.76501032875,38.8169109364,-112.383926051,88.0024457907,-118.011567701,-56.2069009536,-199.869363438,-6.69441299848,-64.8969124113,-88.6302345409,19.9565459999,-13.2237367462,53.7235201993,-50.6651051615,-35.6928189273,18.5471986279,8.53031665181,3.878161785
1131223,-101.400659558,42.3434188422,10.7744478149,-40.4487823197,28.1549718779,-9.59276673329,27.9006114959,-59.2035372249,2.54455550041,23.2008678393,45.0929488455,-67.3494142543,37.4033502446,-11.4575329185,41.9164786155,28.3103020191,0.505459703301,13.5915505036,34.8614989218,41.7004217193
689152,-155.579540316,11.8480880363,3.40807398851,-63.99276198,39.8878004825,126.509041102,42.964973572,81.796495177,5.86479633382,70.296049671,-67.1586034832,-2.96254635283,25.7434463584,-36.0321193984,-50.7884590679,95.6549848663,32.040799722,5.16898303156,-21.4912607707,2.03140135168
179702,-230.035172337,46.9557767953,-24.430884414,-37.4291881008,-9.36411713872,25.0306048431,13.311059944,94.5899229881,41.3184853202,-8.28543099096,-88.3925295,-26.7241541514,35.475750923,-73.8638573153,0.00461186869415,-10.1568158078,6.2974313772,42.3638853817,-78.6920278609,33.4918386498
1131360,129.861414914,-62.5027692366,22.0136514219,-75.8319234755,49.61120879,45.3817751278,38.0326705943,-26.8219276682,-5.09691837455,9.16340457453,32.3921198188,30.9285146936,16.9994162773,-11.7095943837,6.30809386598,-11.4717045165,0.553286643896,12.818216662,-4.65334169401,4.37473481571
13654,32.380837293,128.898882595,-8.39062752835,-101.645511225,-99.9861940123,39.1328967888,8.86200969104,9.53745110945,-2.9835767031,-71.6690257747,3.60675902108,-32.319332533,-25.9567763646,-14.8959418013,37.1658874216,-17.8706458174,24.7126345743,9.53526256745,17.9331089152,-8.13776670801
6169,26.363127754,-20.6568977711,-39.2485561234,44.2012729939,-45.3512554808,-25.3646791386,-101.689164869,-47.8160779976,53.1328189279,6.27825561922,-5.11996274731,-7.41224984724,1.14916705129,34.9542080484,-27.5641042664,-2.99006778772,16.1878240108,10.9555787024,41.8639042563,-30.1371702194
78511,124.602802057,-58.3432864256,21.5971830299,-75.0641365487,51.1713319925,45.3730626909,35.553136978,-27.5183503384,-7.38274584658,8.28088644671,29.5311599246,28.9847413819,13.3195025871,-13.2318089216,9.12805422665,-8.74480153069,-0.278054597668,13.8639712491,-2.98630520821,8.55646680095
395553,-7.52276764884,-116.281874732,4.14656316369,36.1354047135,26.1281410453,-11.4249934731,16.0251656745,-66.7176302009,3.20015656416,-14.4067771633,-67.8837256725,16.122619957,-2.99910192847,7.00634440254,-14.444466944,27.3524089212,10.8191348037,24.4787921881,6.32340768748,24.8646060407
6910,-43.3422157125,-83.4330184141,-36.9306191763,34.274437564,-15.5636903967,67.1081729792,42.3343597897,-2.073407184,38.3334184589,-2.3812564883,-49.1262810066,-26.6129695645,-49.434355052,54.7179404731,-10.1889679704,13.8971274507,-27.9799508104,-14.6164570005,-0.248740377158,44.6525241986
18832,29.2314078574,-9.25829613614,-7.87980502362,20.1194572883,-36.983782377,-21.7915934672,-117.177092296,-44.9175521848,43.4101459849,25.4374578606,21.3198163198,15.2527528723,3.1302857756,20.6710780307,-35.8061683168,-15.2079145116,32.2527406612,26.4225490308,38.6248873929,1.1289336544
179180,-9.59905948544,-45.3635716178,-65.5217564132,35.449030576,-11.6091248912,21.1293073661,31.3246037919,50.5809271442,-13.6724310751,-6.79030267321,26.0585333387,-41.3564384049,-25.173375881,63.3819724897,-57.1469629056,0.407015938438,-37.8861312366,9.9563912705,-48.4037266449,-8.42840306882
95597,-24.9270590688,34.835254435,-97.3075886619,27.7574113196,-48.6724895709,7.15379035829,-86.8157866178,-72.4324740452,80.9375323682,-0.455080293877,7.09669359585,5.13844875744,52.8029420414,-75.9705925149,8.92232767746,30.1662452638,-14.6203481314,-14.3853496874,-38.129999156,12.7263961414
656048,119.507945877,256.062695728,-99.6902082537,69.8559144199,-5.82693699509,148.767060266,23.131260616,-107.200052275,-18.7535685864,4.96755954588,-1.25094263455,-20.3463928316,-41.0294007218,15.8615641972,-12.4173373891,5.36528375392,-23.9426235043,-19.0465295617,-22.9017597903,43.7755630453
10981,29.4813912869,-67.1094709645,-37.6729873289,94.2747774296,-3.34099191897,-7.27236353391,21.9386817351,34.9093112734,10.1104630935,-27.6288668133,11.5672043256,-47.2917249149,-6.15858550604,70.2595715414,-62.5635804103,28.4476598219,-11.6195049335,76.0464977478,-20.3632204446,-66.3788293185
194609,-20.439103989,-34.8717668373,-40.8090267934,15.5869503855,-29.0836299041,69.9642156133,40.737685849,-4.40478220526,2.95108216034,-6.15232344397,7.94582331772,-24.1415345564,7.74678698932,70.5873671464,-51.2783025814,-11.9289220587,-23.0218709176,-29.2991865991,-28.497236267,-16.60674485
18815,-75.3187393361,-84.0941238963,6.04000554821,13.9695132046,40.0871877573,4.08447561895,-43.6255338841,19.7069915118,4.35653689714,-21.0367996834,-72.7188297558,38.4278344852,-15.9108793336,47.5521999115,25.2701487383,-32.1594362624,-40.5382896205,-12.9812398563,60.9165242914,56.869184692
28632,-26.0197121224,54.8618104661,108.114990031,-0.35610803154,52.3984305347,56.5937720142,-115.153761754,-0.29414468896,-72.8530219414,39.5222116622,3.44327813782,17.2694478784,23.84690469,-17.6233565583,-28.0714147143,2.92997632194,38.4240158492,-11.9957075663,-40.0246387978,47.34540233
1115701,-37.0641781788,-0.912073570452,-9.22350486441,69.0506498582,-63.7303434435,-54.109765089,65.2599245905,52.153167482,10.9107887645,35.6968254889,-2.76502759864,27.1140723053,58.785467648,-7.76866866289,-10.0872544899,-34.0769325909,-7.17419683764,-35.4684302381,-32.8041638698,-16.1032256781
950305,19.661898976,-81.1962227137,-64.5158029057,65.8721074986,-10.1626830924,-53.0050989215,82.0358626777,85.1725909385,-21.2529783376,22.6375515764,31.9754194831,-50.8284075212,-19.1771784489,-3.30507964408,9.04140618098,18.0496732356,14.8157597933,64.1684067616,-8.77947437447,-26.0107286947
20923,-40.373468315,-23.7446147395,-21.4954276933,66.2919236969,-67.4551534724,-49.140800086,76.0080458684,49.9863794572,18.3369770491,56.9237817744,3.3558331892,24.3060581328,51.2780644599,-21.099473555,-7.54192264358,-30.3818241463,3.72551976408,-26.0668223709,-17.591703554,12.4266641551
1123087,63.8569106054,-9.20028057568,-33.2979663144,-58.7968470153,19.6148951969,33.088452897,82.4602134601,17.8335555836,7.74761220412,-5.54756193491,-50.3474266025,40.6561484339,-78.7680108375,-31.8842467651,29.5497158992,-15.9409654657,26.4189762152,-34.9801094289,-3.12249389817,-58.1748789531
12194,-63.6333128433,178.944367163,122.957800596,18.7084644873,80.7594236985,146.465882527,-64.5314181663,121.927369128,-10.522928841,27.1654509061,7.65099838714,-34.0713834413,76.6815668899,59.3785261129,12.8924792006,82.8330814572,47.668040153,-13.298009859,22.6568916799,19.9512621635
4584,144.095168484,-144.853203414,37.3866453584,9.42218073512,32.1678796132,-37.7011664567,-2.19426550833,-12.8381367465,35.3507795794,-28.1961040162,29.8059408768,-55.3154127784,-11.9123666283,-25.6394823869,10.1977780421,4.35541270292,19.8857423526,-17.4072016249,-1.55821488269,17.2119391357
134314,-324.722798452,87.4484028833,109.983860295,-58.1487665314,-141.989223069,-77.925880211,96.7388058878,-57.9877481624,49.5457086158,-40.5287349043,71.6415948786,72.915848876,-54.7467903034,9.50394141988,-71.7971827683,15.2135948062,54.8481058353,76.3272153417,32.6676724414,61.416763674
152483,97.0656645262,24.7169810769,-52.6093685749,-95.5918583305,-35.3349307738,-50.9065371385,1.86046189236,35.4164600136,-27.6721629331,46.7265083606,-21.0912102869,-6.61609195927,-3.57032333929,38.578698904,19.3851378603,15.8301161478,12.1723833587,-15.416018034,-20.6207387963,0.675823971514
1128946,30.1125356477,112.570796515,-50.8773360244,-91.8317047089,-90.7079485782,22.6922283911,-45.5149570568,36.0299373119,40.4127941326,-48.3446177512,-2.89128754257,6.1709745639,-37.8037639766,-43.3107712724,3.91151302527,4.98133132634,-15.4622125489,39.8404212671,11.8832007963,-24.8339226815
1154500,87.2435241047,63.9780205714,29.1672738507,71.92526965,11.2963184662,20.6803669781,8.55037908723,5.33721707424,-7.21351325649,66.5541972339,-25.4184769276,-15.9864058974,24.1184059341,-5.63933893388,-1.60235249898,-78.529413751,3.50057653792,-14.1783333714,24.7840566141,25.7569641736
14083,-406.520629075,37.2321846254,72.3034611644,-169.152211484,147.1628809,-113.301401641,57.3487285642,-103.009098962,46.2718754468,55.7394418736,-10.8057527761,-52.7142723603,11.6993455304,33.9971879695,31.0724017988,17.8706914628,-39.8149685755,-18.1819199873,18.4105117643,-36.293204669
650814,44.5764391873,93.0922135295,-44.9240608001,-106.63707742,-82.9154025416,36.7995111862,-8.77825978663,10.9125037356,18.013756137,-85.8585376291,37.0009459613,-13.0699148048,5.04099027885,-18.5131499226,17.2872509445,-11.8197181641,8.59728482736,21.4875169242,38.1280733441,-0.550780205634
646195,-213.706924926,-154.447083687,-7.35975771726,30.020281447,-94.5109720052,72.7807459903,-98.5174741533,-49.3706926886,-167.621691192,-5.05747041602,-51.8559108525,-74.9109357187,18.3713495642,-11.5503923197,44.8528856593,-40.4267080378,-27.8202494776,15.527989849,6.85666875867,2.19415362925
95594,6.39498270178,24.0681446866,-6.9046531172,51.1522401661,-65.1010894704,-8.64492785382,-94.8030258314,-42.8279645758,78.1294309078,11.2395889891,4.72613946427,51.5302335046,-12.7769780605,40.116414971,-2.19158654529,28.8787015827,-13.5215606176,-2.02660495426,-10.7464176929,-33.6593700153
467383,60.4270658013,127.255642835,-26.3816993637,-122.684660225,-90.5866177041,34.7946292616,7.39346707076,15.8289722242,-0.5276697378,-82.7208034604,15.6048402017,-22.4356103493,-21.562177935,-11.0011744813,15.1576260255,-20.5153616459,1.82617560861,9.48336477257,39.1792508063,-10.3831378972
6775,-77.4738640701,-99.7425297457,-6.11177162243,33.0488655935,31.8494941755,96.6404097837,9.96605685809,59.3936419843,-31.5259286028,28.8646975234,44.6737255713,24.7630064212,36.4616539227,-51.2652104133,-36.3999290138,97.8821008563,37.355656127,-35.4930399443,50.2874389502,-9.35557242053
424,-24.5842935172,-88.4547629722,-44.6618833677,88.3883299644,-8.03122222793,-59.5487828353,103.068291594,64.5211289936,-12.1644334945,41.9573101546,-3.48161213632,33.6627510232,4.41257827434,-41.6201226624,13.0788519508,-2.84144564411,29.0224126123,51.7810161894,10.1441559759,-32.9193845565
35070,-27.2197644387,125.865356652,38.1722118952,59.1326827013,2.16751941385,-28.1218233032,21.0321023835,7.03656345703,-46.0289374503,-71.5678393615,23.133627277,-29.2369309849,-25.5154761153,61.7489029527,-19.9322579687,-0.908414398595,22.7773873917,-43.4182313194,-46.7387790528,10.2246535348
1128425,-194.564348916,-39.7300396208,-19.6387613388,2.55108764333,20.1482516959,0.415573451247,-51.9865654895,-25.882763032,-22.5837357145,-38.9775156224,60.7515857407,46.3474075347,-46.8425255144,16.5157203229,-29.4855625009,-40.1218498909,58.6144650231,-54.7141591825,-31.8773351198,-50.771513239
207395,114.233309653,185.285886904,-72.7990214641,78.4925690568,-39.6831507059,-23.5824846726,25.3134040125,-43.5312454033,-31.5094693568,89.4118230722,-14.6734566123,-19.9252681806,10.1681527211,-59.365074318,-45.2429289938,29.0117634665,-3.30774557976,-10.0138888815,-44.5748942404,3.2386538992
1104647,90.6864021692,27.2657086559,-58.6408312768,-109.298889854,-35.016380671,-41.8113952321,-17.8324737436,18.600628451,-47.5294509114,18.8510261104,-19.4551246415,16.4850627415,30.7859820794,13.7266829272,13.8238881404,5.88992884529,6.05149441522,-14.2566992441,-12.0088014632,-22.0357793061
341188,30.0586996211,-30.6624080109,8.58378936336,47.9252639115,-44.083553061,-18.54062387,-93.2497734763,-19.2499880126,74.6692000314,16.0207539648,14.9066092188,3.86150117481,19.1386594696,62.540359833,-43.6618772074,-10.9667059078,35.9670427678,47.086292938,8.76441618188,-11.3456641549
1113035,-172.202871752,-61.4679172981,-122.448536357,27.5650925347,63.1614037086,9.44895245789,-19.5421207054,35.4985118482,0.641452303882,12.3459352427,54.4750906104,45.2319198174,-35.8300986035,-7.51962522841,-25.2636868095,-2.21622242226,15.8469628637,-36.1038488368,37.2086186219,-16.3585145819
693143,-31.6555682929,177.23862588,160.066769691,13.3375112661,84.5029461213,181.214693565,-119.527522632,208.208795022,37.5497785179,-37.8529497516,-6.6871481896,-50.5064590105,56.4481076118,37.9273851383,-23.7702841436,51.8189318774,32.445914456,-21.3166813961,61.4042032251,4.40473496127
133550,82.754943732,-108.701124177,-36.0560666447,-18.0011614577,14.9273819283,45.731860021,57.1947996273,-22.0907959716,10.6034598472,-68.368839608,8.75339298228,-56.9305832303,16.1902885678,12.4687615664,-18.2445201302,-13.0227376727,21.2631746414,4.62066325085,-7.70090537458,-16.7321494854
1114629,12.993454151,-12.3916649857,-40.7697247785,41.9597706327,-39.0226038646,-36.4529518934,-104.824467763,-61.7799141413,47.9492093468,-10.7119750715,-20.9260287766,-5.21655004088,-2.62051667756,7.61740521592,-15.3865987311,-7.93174890608,-4.1579050716,0.526951348102,41.5940951817,-17.3874065775
1121254,-115.156443273,-42.5510201379,-19.8366332157,-6.61182107658,-1.58763666628,33.1415724861,-4.34917082782,-49.6195426806,37.2633295972,17.8758865154,21.6152115077,45.2216269958,-64.5127885551,75.734645645,-16.0769922045,-46.2619181814,22.7537913353,-56.9659590207,-79.9640588852,-9.64924646569
36131,-19.2025319889,-3.71290954956,7.07549143715,31.0852759787,-58.5494502573,-15.6148231691,-91.4661295498,-73.1216536678,25.5205516395,21.1111221228,25.6052895733,-8.07764055836,2.23869313923,3.34447179041,-36.3657595852,-35.8995436327,38.3540976397,50.3554817258,25.8230104982,-15.9631155715
1130929,-20.0748296581,71.8419192181,86.2077261477,-55.603001095,37.6246523605,-41.0697711386,-35.3299012979,-5.57741193537,-62.1956263317,-11.2056326359,57.467373203,-45.7417601846,-25.0776623942,5.15218833193,15.3638363718,-37.7009039653,7.01210708103,16.9498062828,-52.4666986657,-67.4621144514
1119471,-20.6312481512,114.268988344,105.754415267,-12.3647237339,62.6205578629,55.8408872007,-80.677179307,54.8706741954,-7.40459252556,-3.57656974396,-0.237348043657,-30.0524463154,-25.2264638964,42.0028890992,24.3802648156,-14.5893008842,29.8527643929,55.0398081135,14.2076886357,-1.83838758584
7032,-2.83859707583,-61.9501464532,63.6793059035,113.633400236,-23.6979994049,3.11876489507,52.1449795149,43.5367363752,-63.5772712708,-20.7931413114,-47.5836040989,45.7289417969,-35.3775440686,-24.3070773052,42.6019722517,37.5587314146,-11.0866968298,0.725277915311,31.8335629433,3.12218230635
560936,42.2139782751,-132.284100867,-21.5582481001,62.1504646901,0.141099771354,-16.9523957052,34.2767573369,112.178065678,-14.752971595,29.9068068206,52.3254734913,-62.4167292232,-49.253603385,-15.1493904342,55.7891059404,52.655733019,14.6210920746,27.1559516797,18.2048520864,-15.8429897016
30901,95.4831236162,-44.0193621689,81.0820088155,-30.3413180422,51.2471191146,-51.7418743638,15.8976045784,-4.52912743572,-3.8554190335,-6.12388193836,2.47406603321,-5.08773430607,4.10190986046,-43.417509357,-35.1676328553,-5.51872554589,29.896819069,-42.7625610338,26.173337147,-12.0110285018
45603,43.3149266525,91.1771993887,-63.0767524187,-99.8063650251,-87.455383838,26.9337596593,-35.5147472296,11.9234922621,21.3156078502,-75.9114611169,28.0739155144,3.05738030314,6.69035165068,-31.0733149615,22.291567051,4.07603631472,11.3968686605,37.5244681575,36.2132058082,-6.73523530661
1135125,95.0344875978,-34.2686595394,114.793835175,-38.6122120178,58.1511696607,-50.5281111208,21.2174801714,-11.2955833587,0.318921994797,21.2008710638,-3.69384706557,-5.98290986286,20.2094100025,-60.8153341811,-50.3401679113,-38.4446815879,33.1231277246,-51.1404537293,15.667021273,-3.93561489247
14090,-322.497063274,34.2603835791,53.0894412282,-120.271073008,100.940194784,-74.6555705564,39.3775253148,-70.5149877376,25.811161106,32.0752479602,-3.03838446112,-29.4009915705,7.58769642086,17.5406243496,17.3786201924,8.42093674057,-14.2690240092,-4.68530203191,6.99403408463,-17.0029563242
1152910,-22.0661101899,-1.05053467196,-125.595937279,-17.0644970779,-16.0654335853,-2.32146134074,-67.0987664698,-36.3803692969,11.0545432021,7.14582467271,-7.3486359384,4.82444066527,18.9083136647,-40.2333433993,-0.277505322568,9.35249728894,-51.3770933843,8.91312366463,59.4787258882,-18.8133594464
1106401,-45.8407124895,62.5379755563,103.145459317,-59.3460477337,52.3045586445,-11.759958877,-42.1862810173,-29.322716398,-64.3974334873,16.8350198826,71.5651973107,-9.0786279088,-18.514960071,-18.3614914216,12.9305983212,-42.188339366,21.1469029528,22.7245192519,-52.5143270393,-32.7445983558
